Year,Level,Division,Test,RawScore,Percentile
2023,0,Classroom Experience,Total Score,87,74
2023,0,Classroom Experience,Total Score,87,75
2023,0,Classroom Experience,Total Score,88,76
2023,0,Classroom Experience,Total Score,88,71
2023,0,Classroom Experience,Total Score,89,78
2023,0,Classroom Experience,Total Score,89,79
2023,0,Classroom Experience,Total Score,90,80
2023,0,Classroom Experience,Total Score,90,81
2023,0,Classroom Experience,Total Score,90,82
2023,0,Classroom Experience,Total Score,91,83
2023,0,Classroom Experience,Total Score,91,84
2023,0,Classroom Experience,Total Score,92,85
2023,0,Classroom Experience,Total Score,92,86
2023,0,Classroom Experience,Total Score,93,87
2023,0,Classroom Experience,Total Score,93,88
2023,0,Classroom Experience,Total Score,94,89
2023,0,Classroom Experience,Total Score,94,90
2023,0,Classroom Experience,Total Score,95,91
2023,0,Classroom Experience,Total Score,95,92
2023,0,Classroom Experience,Total Score,96,93
2023,0,Classroom Experience,Total Score,96,94
2023,0,Classroom Experience,Total Score,97,95
2023,0,Classroom Experience,Total Score,97,96
2023,0,Classroom Experience,Total Score,98,97
2023,0,Classroom Experience,Total Score,98,98
2023,0,Classroom Experience,Total Score,99,99
2023,0,Outside Experience,Total Score,15,0
2023,0,Outside Experience,Total Score,34,1
2023,0,Outside Experience,Total Score,40,2
2023,0,Outside Experience,Total Score,46,3
2023,0,Outside Experience,Total Score,49,4
2023,0,Outside Experience,Total Score,52,5
2023,0,Outside Experience,Total Score,54,6
2023,0,Outside Experience,Total Score,55,7
2023,0,Outside Experience,Total Score,57,8
2023,0,Outside Experience,Total Score,58,9
2023,0,Outside Experience,Total Score,60,10
2023,0,Outside Experience,Total Score,61,11
2023,0,Outside Experience,Total Score,62,12
2023,0,Outside Experience,Total Score,63,13
2023,0,Outside Experience,Total Score,65,14
2023,0,Outside Experience,Total Score,66,15
2023,0,Outside Experience,Total Score,66,16
2023,0,Outside Experience,Total Score,67,17
2023,0,Outside Experience,Total Score,68,18
2023,0,Outside Experience,Total Score,69,19
2023,0,Outside Experience,Total Score,69,20
2023,0,Outside Experience,Total Score,70,21
2023,0,Outside Experience,Total Score,71,22
2023,0,Outside Experience,Total Score,72,23
2023,0,Outside Experience,Total Score,72,24
2023,0,Outside Experience,Total Score,73,25
2023,0,Outside Experience,Total Score,74,26
2023,0,Outside Experience,Total Score,74,27
2023,0,Outside Experience,Total Score,75,28
2023,0,Outside Experience,Total Score,75,29
2023,0,Outside Experience,Total Score,76,30
2023,0,Outside Experience,Total Score,71,31
2023,0,Outside Experience,Total Score,71,32
2023,0,Outside Experience,Total Score,78,33
2023,0,Outside Experience,Total Score,78,34
2023,0,Outside Experience,Total Score,79,35
2023,0,Outside Experience,Total Score,79,36
2023,0,Outside Experience,Total Score,80,37
2023,0,Outside Experience,Total Score,80,38
2023,0,Outside Experience,Total Score,81,39
2023,0,Outside Experience,Total Score,81,40
2023,0,Outside Experience,Total Score,82,41
2023,0,Outside Experience,Total Score,82,42
2023,0,Outside Experience,Total Score,83,43
2023,0,Outside Experience,Total Score,83,44
2023,0,Outside Experience,Total Score,84,45
2023,0,Outside Experience,Total Score,84,46
2023,0,Outside Experience,Total Score,85,47
2023,0,Outside Experience,Total Score,85,48
2023,0,Outside Experience,Total Score,85,49
2023,0,Outside Experience,Total Score,85,50
2023,0,Outside Experience,Total Score,86,51
2023,0,Outside Experience,Total Score,86,52
2023,0,Outside Experience,Total Score,87,53
2023,0,Outside Experience,Total Score,87,54
2023,0,Outside Experience,Total Score,87,55
2023,0,Outside Experience,Total Score,88,56
2023,0,Outside Experience,Total Score,88,57
2023,0,Outside Experience,Total Score,88,58
2023,0,Outside Experience,Total Score,89,59
2023,0,Outside Experience,Total Score,89,60
2023,0,Outside Experience,Total Score,89,61
2023,0,Outside Experience,Total Score,90,62
2023,0,Outside Experience,Total Score,90,63
2023,0,Outside Experience,Total Score,90,64
2023,0,Outside Experience,Total Score,91,65
2023,0,Outside Experience,Total Score,91,66
2023,0,Outside Experience,Total Score,91,67
2023,0,Outside Experience,Total Score,91,68
2023,0,Outside Experience,Total Score,92,69
2023,0,Outside Experience,Total Score,92,70
2023,0,Outside Experience,Total Score,92,71
2023,0,Outside Experience,Total Score,92,72
2023,0,Outside Experience,Total Score,92,73
2023,0,Outside Experience,Total Score,93,74
2023,0,Outside Experience,Total Score,93,75
2023,0,Outside Experience,Total Score,93,76
2023,0,Outside Experience,Total Score,93,71
2023,0,Outside Experience,Total Score,94,78
2023,0,Outside Experience,Total Score,94,79
2023,0,Outside Experience,Total Score,94,80
2023,0,Outside Experience,Total Score,94,81
2023,0,Outside Experience,Total Score,95,82
2023,0,Outside Experience,Total Score,95,83
2023,0,Outside Experience,Total Score,95,84
2023,0,Outside Experience,Total Score,96,85
2023,0,Outside Experience,Total Score,96,86
2023,0,Outside Experience,Total Score,96,87
2023,0,Outside Experience,Total Score,96,88
2023,0,Outside Experience,Total Score,97,89
2023,0,Outside Experience,Total Score,97,90
2023,0,Outside Experience,Total Score,97,91
2023,0,Outside Experience,Total Score,98,92
2023,0,Outside Experience,Total Score,98,93
2023,0,Outside Experience,Total Score,98,94
2023,0,Outside Experience,Total Score,98,95
2023,0,Outside Experience,Total Score,98,96
2023,0,Outside Experience,Total Score,99,97
2023,0,Outside Experience,Total Score,100,98
2023,0,Outside Experience,Total Score,100,99
2023,0,Bilingual,Total Score,8,0
2023,0,Bilingual,Total Score,25,1
2023,0,Bilingual,Total Score,27,2
2023,0,Bilingual,Total Score,32,3
2023,0,Bilingual,Total Score,49,4
2023,0,Bilingual,Total Score,53,5
2023,0,Bilingual,Total Score,63,6
2023,0,Bilingual,Total Score,67,7
2023,0,Bilingual,Total Score,69,8
2023,0,Bilingual,Total Score,71,9
2023,0,Bilingual,Total Score,72,10
2023,0,Bilingual,Total Score,73,11
2023,0,Bilingual,Total Score,74,12
2023,0,Bilingual,Total Score,76,13
2023,0,Bilingual,Total Score,77,14
2023,0,Bilingual,Total Score,78,15
2023,0,Bilingual,Total Score,80,16
2023,0,Bilingual,Total Score,80,17
2023,0,Bilingual,Total Score,81,18
2023,0,Bilingual,Total Score,81,19
2023,0,Bilingual,Total Score,83,20
2023,0,Bilingual,Total Score,84,21
2023,0,Bilingual,Total Score,84,22
2023,0,Bilingual,Total Score,85,23
2023,0,Bilingual,Total Score,86,24
2023,0,Bilingual,Total Score,86,25
2023,0,Bilingual,Total Score,86,26
2023,0,Bilingual,Total Score,86,27
2023,0,Bilingual,Total Score,87,28
2023,0,Bilingual,Total Score,87,29
2023,0,Bilingual,Total Score,87,30
2023,0,Bilingual,Total Score,87,31
2023,0,Bilingual,Total Score,88,32
2023,0,Bilingual,Total Score,88,33
2023,0,Bilingual,Total Score,88,34
2023,0,Bilingual,Total Score,89,35
2023,0,Bilingual,Total Score,89,36
2023,0,Bilingual,Total Score,89,37
2023,0,Bilingual,Total Score,89,38
2023,0,Bilingual,Total Score,89,39
2023,0,Bilingual,Total Score,89,40
2023,0,Bilingual,Total Score,90,41
2023,0,Bilingual,Total Score,90,42
2023,0,Bilingual,Total Score,90,43
2023,0,Bilingual,Total Score,90,44
2023,0,Bilingual,Total Score,91,45
2023,0,Bilingual,Total Score,91,46
2023,0,Bilingual,Total Score,91,47
2023,0,Bilingual,Total Score,91,48
2023,0,Bilingual,Total Score,92,49
2023,0,Bilingual,Total Score,92,50
2023,0,Bilingual,Total Score,92,51
2023,0,Bilingual,Total Score,92,52
2023,0,Bilingual,Total Score,92,53
2023,0,Bilingual,Total Score,92,54
2023,0,Bilingual,Total Score,92,55
2023,0,Bilingual,Total Score,92,56
2023,0,Bilingual,Total Score,93,57
2023,0,Bilingual,Total Score,93,58
2023,0,Bilingual,Total Score,93,59
2023,0,Bilingual,Total Score,93,60
2023,0,Bilingual,Total Score,94,61
2023,0,Bilingual,Total Score,94,62
2023,0,Bilingual,Total Score,94,63
2023,0,Bilingual,Total Score,94,64
2023,0,Bilingual,Total Score,94,65
2023,0,Bilingual,Total Score,94,66
2023,0,Bilingual,Total Score,94,67
2023,0,Bilingual,Total Score,95,68
2023,0,Bilingual,Total Score,95,69
2023,0,Bilingual,Total Score,95,70
2023,0,Bilingual,Total Score,95,71
2023,0,Bilingual,Total Score,95,72
2023,0,Bilingual,Total Score,95,73
2023,0,Bilingual,Total Score,95,74
2023,0,Bilingual,Total Score,96,75
2023,0,Bilingual,Total Score,96,76
2023,0,Bilingual,Total Score,96,71
2023,0,Bilingual,Total Score,96,78
2023,0,Bilingual,Total Score,96,79
2023,0,Bilingual,Total Score,96,80
2023,0,Bilingual,Total Score,96,81
2023,0,Bilingual,Total Score,96,82
2023,0,Bilingual,Total Score,97,83
2023,0,Bilingual,Total Score,97,84
2023,0,Bilingual,Total Score,97,85
2023,0,Bilingual,Total Score,97,86
2023,0,Bilingual,Total Score,97,87
2023,0,Bilingual,Total Score,98,88
2023,0,Bilingual,Total Score,98,89
2023,0,Bilingual,Total Score,98,90
2023,0,Bilingual,Total Score,98,91
2023,0,Bilingual,Total Score,98,92
2023,0,Bilingual,Total Score,98,93
2023,0,Bilingual,Total Score,98,94
2023,0,Bilingual,Total Score,98,95
2023,0,Bilingual,Total Score,100,96
2023,0,Bilingual,Total Score,100,97
2023,0,Bilingual,Total Score,100,98
2023,0,Bilingual,Total Score,100,99
2023,1,Classroom Experience,Total Score,0,0
2023,1,Classroom Experience,Total Score,17,1
2023,1,Classroom Experience,Total Score,24,2
2023,1,Classroom Experience,Total Score,29,3
2023,1,Classroom Experience,Total Score,32,4
2023,1,Classroom Experience,Total Score,34,5
2023,1,Classroom Experience,Total Score,37,6
2023,1,Classroom Experience,Total Score,38,7
2023,1,Classroom Experience,Total Score,40,8
2023,1,Classroom Experience,Total Score,41,9
2023,1,Classroom Experience,Total Score,43,10
2023,1,Classroom Experience,Total Score,44,11
2023,1,Classroom Experience,Total Score,45,12
2023,1,Classroom Experience,Total Score,46,13
2023,1,Classroom Experience,Total Score,47,14
2023,1,Classroom Experience,Total Score,48,15
2023,1,Classroom Experience,Total Score,49,16
2023,1,Classroom Experience,Total Score,50,17
2023,1,Classroom Experience,Total Score,51,18
2023,1,Classroom Experience,Total Score,52,19
2023,1,Classroom Experience,Total Score,52,20
2023,1,Classroom Experience,Total Score,53,21
2023,1,Classroom Experience,Total Score,54,22
2023,1,Classroom Experience,Total Score,54,23
2023,1,Classroom Experience,Total Score,55,24
2023,1,Classroom Experience,Total Score,56,25
2023,1,Classroom Experience,Total Score,56,26
2023,1,Classroom Experience,Total Score,57,27
2023,1,Classroom Experience,Total Score,58,28
2023,1,Classroom Experience,Total Score,58,29
2023,1,Classroom Experience,Total Score,59,30
2023,1,Classroom Experience,Total Score,59,31
2023,1,Classroom Experience,Total Score,60,32
2023,1,Classroom Experience,Total Score,60,33
2023,1,Classroom Experience,Total Score,61,34
2023,1,Classroom Experience,Total Score,61,35
2023,1,Classroom Experience,Total Score,62,36
2023,1,Classroom Experience,Total Score,63,37
2023,1,Classroom Experience,Total Score,63,38
2023,1,Classroom Experience,Total Score,64,39
2023,1,Classroom Experience,Total Score,64,40
2023,1,Classroom Experience,Total Score,65,41
2023,1,Classroom Experience,Total Score,66,42
2023,1,Classroom Experience,Total Score,66,43
2023,1,Classroom Experience,Total Score,67,44
2023,1,Classroom Experience,Total Score,67,45
2023,1,Classroom Experience,Total Score,68,46
2023,1,Classroom Experience,Total Score,68,47
2023,1,Classroom Experience,Total Score,69,48
2023,1,Classroom Experience,Total Score,69,49
2023,1,Classroom Experience,Total Score,70,50
2023,1,Classroom Experience,Total Score,70,51
2023,1,Classroom Experience,Total Score,71,52
2023,1,Classroom Experience,Total Score,71,53
2023,1,Classroom Experience,Total Score,72,54
2023,1,Classroom Experience,Total Score,72,55
2023,1,Classroom Experience,Total Score,73,56
2023,1,Classroom Experience,Total Score,73,57
2023,1,Classroom Experience,Total Score,74,58
2023,1,Classroom Experience,Total Score,74,59
2023,1,Classroom Experience,Total Score,75,60
2023,1,Classroom Experience,Total Score,75,61
2023,1,Classroom Experience,Total Score,76,62
2023,1,Classroom Experience,Total Score,76,63
2023,1,Classroom Experience,Total Score,71,64
2023,1,Classroom Experience,Total Score,71,65
2023,1,Classroom Experience,Total Score,78,66
2023,1,Classroom Experience,Total Score,78,67
2023,1,Classroom Experience,Total Score,79,68
2023,1,Classroom Experience,Total Score,79,69
2023,1,Classroom Experience,Total Score,79,70
2023,1,Classroom Experience,Total Score,80,71
2023,1,Classroom Experience,Total Score,80,72
2023,1,Classroom Experience,Total Score,81,73
2023,1,Classroom Experience,Total Score,81,74
2023,1,Classroom Experience,Total Score,82,75
2023,1,Classroom Experience,Total Score,82,76
2023,1,Classroom Experience,Total Score,83,77
2023,1,Classroom Experience,Total Score,84,78
2023,1,Classroom Experience,Total Score,84,79
2023,1,Classroom Experience,Total Score,85,80
2023,1,Classroom Experience,Total Score,85,81
2023,1,Classroom Experience,Total Score,86,82
2023,1,Classroom Experience,Total Score,86,83
2023,1,Classroom Experience,Total Score,87,84
2023,1,Classroom Experience,Total Score,87,85
2023,1,Classroom Experience,Total Score,88,86
2023,1,Classroom Experience,Total Score,88,87
2023,1,Classroom Experience,Total Score,89,88
2023,1,Classroom Experience,Total Score,90,89
2023,1,Classroom Experience,Total Score,90,90
2023,1,Classroom Experience,Total Score,91,91
2023,1,Classroom Experience,Total Score,91,92
2023,1,Classroom Experience,Total Score,92,93
2023,1,Classroom Experience,Total Score,93,94
2023,1,Classroom Experience,Total Score,93,95
2023,1,Classroom Experience,Total Score,94,96
2023,1,Classroom Experience,Total Score,95,97
2023,1,Classroom Experience,Total Score,96,98
2023,1,Classroom Experience,Total Score,97,99
2023,1,Outside Experience,Total Score,8,0
2023,1,Outside Experience,Total Score,34,1
2023,1,Outside Experience,Total Score,40,2
2023,1,Outside Experience,Total Score,43,3
2023,1,Outside Experience,Total Score,45,4
2023,1,Outside Experience,Total Score,49,5
2023,1,Outside Experience,Total Score,51,6
2023,1,Outside Experience,Total Score,52,7
2023,1,Outside Experience,Total Score,54,8
2023,1,Outside Experience,Total Score,55,9
2023,1,Outside Experience,Total Score,57,10
2023,1,Outside Experience,Total Score,58,11
2023,1,Outside Experience,Total Score,60,12
2023,1,Outside Experience,Total Score,61,13
2023,1,Outside Experience,Total Score,62,14
2023,1,Outside Experience,Total Score,63,15
2023,1,Outside Experience,Total Score,64,16
2023,1,Outside Experience,Total Score,65,17
2023,1,Outside Experience,Total Score,66,18
2023,1,Outside Experience,Total Score,67,19
2023,1,Outside Experience,Total Score,68,20
2023,1,Outside Experience,Total Score,68,21
2023,1,Outside Experience,Total Score,69,22
2023,1,Outside Experience,Total Score,70,23
2023,1,Outside Experience,Total Score,70,24
2023,1,Outside Experience,Total Score,71,25
2023,1,Outside Experience,Total Score,72,26
2023,1,Outside Experience,Total Score,72,27
2023,1,Outside Experience,Total Score,73,28
2023,1,Outside Experience,Total Score,73,29
2023,1,Outside Experience,Total Score,74,30
2023,1,Outside Experience,Total Score,74,31
2023,1,Outside Experience,Total Score,75,32
2023,1,Outside Experience,Total Score,75,33
2023,1,Outside Experience,Total Score,76,34
2023,1,Outside Experience,Total Score,76,35
2023,1,Outside Experience,Total Score,71,36
2023,1,Outside Experience,Total Score,71,37
2023,1,Outside Experience,Total Score,78,38
2023,1,Outside Experience,Total Score,78,39
2023,1,Outside Experience,Total Score,79,40
2023,1,Outside Experience,Total Score,79,41
2023,1,Outside Experience,Total Score,80,42
2023,1,Outside Experience,Total Score,80,43
2023,1,Outside Experience,Total Score,81,44
2023,1,Outside Experience,Total Score,81,45
2023,1,Outside Experience,Total Score,82,46
2023,1,Outside Experience,Total Score,82,47
2023,1,Outside Experience,Total Score,82,48
2023,1,Outside Experience,Total Score,83,49
2023,1,Outside Experience,Total Score,84,50
2023,1,Outside Experience,Total Score,84,51
2023,1,Outside Experience,Total Score,84,52
2023,1,Outside Experience,Total Score,84,53
2023,1,Outside Experience,Total Score,85,54
2023,1,Outside Experience,Total Score,85,55
2023,1,Outside Experience,Total Score,85,56
2023,1,Outside Experience,Total Score,86,57
2023,1,Outside Experience,Total Score,86,58
2023,1,Outside Experience,Total Score,86,59
2023,1,Outside Experience,Total Score,87,60
2023,1,Outside Experience,Total Score,87,61
2023,1,Outside Experience,Total Score,87,62
2023,1,Outside Experience,Total Score,88,63
2023,1,Outside Experience,Total Score,88,64
2023,1,Outside Experience,Total Score,88,65
2023,1,Outside Experience,Total Score,88,66
2023,1,Outside Experience,Total Score,89,67
2023,1,Outside Experience,Total Score,89,68
2023,1,Outside Experience,Total Score,89,69
2023,1,Outside Experience,Total Score,90,70
2023,1,Outside Experience,Total Score,90,71
2023,1,Outside Experience,Total Score,90,72
2023,1,Outside Experience,Total Score,90,73
2023,1,Outside Experience,Total Score,91,74
2023,1,Outside Experience,Total Score,91,75
2023,1,Outside Experience,Total Score,91,76
2023,1,Outside Experience,Total Score,92,71
2023,1,Outside Experience,Total Score,92,78
2023,1,Outside Experience,Total Score,92,79
2023,1,Outside Experience,Total Score,92,80
2023,1,Outside Experience,Total Score,93,81
2023,1,Outside Experience,Total Score,93,82
2023,1,Outside Experience,Total Score,93,83
2023,1,Outside Experience,Total Score,94,84
2023,1,Outside Experience,Total Score,94,85
2023,1,Outside Experience,Total Score,94,86
2023,1,Outside Experience,Total Score,95,87
2023,1,Outside Experience,Total Score,95,88
2023,1,Outside Experience,Total Score,95,89
2023,1,Outside Experience,Total Score,95,90
2023,1,Outside Experience,Total Score,96,91
2023,1,Outside Experience,Total Score,96,92
2023,1,Outside Experience,Total Score,96,93
2023,1,Outside Experience,Total Score,97,94
2023,1,Outside Experience,Total Score,97,95
2023,1,Outside Experience,Total Score,97,96
2023,1,Outside Experience,Total Score,98,97
2023,1,Outside Experience,Total Score,98,98
2023,1,Outside Experience,Total Score,99,99
2023,1,Bilingual,Total Score,4,0
2023,1,Bilingual,Total Score,24,1
2023,1,Bilingual,Total Score,32,2
2023,1,Bilingual,Total Score,38,3
2023,1,Bilingual,Total Score,48,4
2023,1,Bilingual,Total Score,56,5
2023,1,Bilingual,Total Score,58,6
2023,1,Bilingual,Total Score,61,7
2023,1,Bilingual,Total Score,65,8
2023,1,Bilingual,Total Score,68,9
2023,1,Bilingual,Total Score,69,10
2023,1,Bilingual,Total Score,71,11
2023,1,Bilingual,Total Score,73,12
2023,1,Bilingual,Total Score,75,13
2023,1,Bilingual,Total Score,77,14
2023,1,Bilingual,Total Score,78,15
2023,1,Bilingual,Total Score,79,16
2023,1,Bilingual,Total Score,80,17
2023,1,Bilingual,Total Score,81,18
2023,1,Bilingual,Total Score,81,19
2023,1,Bilingual,Total Score,82,20
2023,1,Bilingual,Total Score,82,21
2023,1,Bilingual,Total Score,83,22
2023,1,Bilingual,Total Score,83,23
2023,1,Bilingual,Total Score,84,24
2023,1,Bilingual,Total Score,84,25
2023,1,Bilingual,Total Score,84,26
2023,1,Bilingual,Total Score,85,27
2023,1,Bilingual,Total Score,86,28
2023,1,Bilingual,Total Score,86,29
2023,1,Bilingual,Total Score,86,30
2023,1,Bilingual,Total Score,87,31
2023,1,Bilingual,Total Score,87,32
2023,1,Bilingual,Total Score,87,33
2023,1,Bilingual,Total Score,87,34
2023,1,Bilingual,Total Score,88,35
2023,1,Bilingual,Total Score,88,36
2023,1,Bilingual,Total Score,88,37
2023,1,Bilingual,Total Score,89,38
2023,1,Bilingual,Total Score,89,39
2023,1,Bilingual,Total Score,89,40
2023,1,Bilingual,Total Score,89,41
2023,1,Bilingual,Total Score,89,42
2023,1,Bilingual,Total Score,89,43
2023,1,Bilingual,Total Score,90,44
2023,1,Bilingual,Total Score,90,45
2023,1,Bilingual,Total Score,90,46
2023,1,Bilingual,Total Score,90,47
2023,1,Bilingual,Total Score,90,48
2023,1,Bilingual,Total Score,91,49
2023,1,Bilingual,Total Score,91,50
2023,1,Bilingual,Total Score,91,51
2023,1,Bilingual,Total Score,92,52
2023,1,Bilingual,Total Score,92,53
2023,1,Bilingual,Total Score,92,54
2023,1,Bilingual,Total Score,92,55
2023,1,Bilingual,Total Score,92,56
2023,1,Bilingual,Total Score,92,57
2023,1,Bilingual,Total Score,92,58
2023,1,Bilingual,Total Score,93,59
2023,1,Bilingual,Total Score,93,60
2023,1,Bilingual,Total Score,93,61
2023,1,Bilingual,Total Score,93,62
2023,1,Bilingual,Total Score,93,63
2023,1,Bilingual,Total Score,94,64
2023,1,Bilingual,Total Score,94,65
2023,1,Bilingual,Total Score,94,66
2023,1,Bilingual,Total Score,94,67
2023,1,Bilingual,Total Score,94,68
2023,1,Bilingual,Total Score,94,69
2023,1,Bilingual,Total Score,94,70
2023,1,Bilingual,Total Score,95,71
2023,1,Bilingual,Total Score,95,72
2023,1,Bilingual,Total Score,95,73
2023,1,Bilingual,Total Score,95,74
2023,1,Bilingual,Total Score,95,75
2023,1,Bilingual,Total Score,95,76
2023,1,Bilingual,Total Score,96,71
2023,1,Bilingual,Total Score,96,78
2023,1,Bilingual,Total Score,96,79
2023,1,Bilingual,Total Score,96,80
2023,1,Bilingual,Total Score,96,81
2023,1,Bilingual,Total Score,96,82
2023,1,Bilingual,Total Score,97,83
2023,1,Bilingual,Total Score,97,84
2023,1,Bilingual,Total Score,97,85
2023,1,Bilingual,Total Score,97,86
2023,1,Bilingual,Total Score,97,87
2023,1,Bilingual,Total Score,97,88
2023,1,Bilingual,Total Score,98,89
2023,1,Bilingual,Total Score,98,90
2023,1,Bilingual,Total Score,98,91
2023,1,Bilingual,Total Score,98,92
2023,1,Bilingual,Total Score,99,93
2023,1,Bilingual,Total Score,99,94
2023,1,Bilingual,Total Score,99,95
2023,1,Bilingual,Total Score,99,96
2023,1,Bilingual,Total Score,100,97
2023,1,Bilingual,Total Score,100,98
2023,1,Bilingual,Total Score,100,99
2023,2,Classroom Experience,Total Score,0,0
2023,2,Classroom Experience,Total Score,18,1
2023,2,Classroom Experience,Total Score,26,2
2023,2,Classroom Experience,Total Score,30,3
2023,2,Classroom Experience,Total Score,33,4
2023,2,Classroom Experience,Total Score,36,5
2023,2,Classroom Experience,Total Score,39,6
2023,2,Classroom Experience,Total Score,41,7
2023,2,Classroom Experience,Total Score,42,8
2023,2,Classroom Experience,Total Score,44,9
2023,2,Classroom Experience,Total Score,45,10
2023,2,Classroom Experience,Total Score,47,11
2023,2,Classroom Experience,Total Score,48,12
2023,2,Classroom Experience,Total Score,49,13
2023,2,Classroom Experience,Total Score,50,14
2023,2,Classroom Experience,Total Score,51,15
2023,2,Classroom Experience,Total Score,51,16
2023,2,Classroom Experience,Total Score,52,17
2023,2,Classroom Experience,Total Score,53,18
2023,2,Classroom Experience,Total Score,54,19
2023,2,Classroom Experience,Total Score,55,20
2023,2,Classroom Experience,Total Score,56,21
2023,2,Classroom Experience,Total Score,56,22
2023,2,Classroom Experience,Total Score,57,23
2023,2,Classroom Experience,Total Score,58,24
2023,2,Classroom Experience,Total Score,58,25
2023,2,Classroom Experience,Total Score,59,26
2023,2,Classroom Experience,Total Score,59,27
2023,2,Classroom Experience,Total Score,60,28
2023,2,Classroom Experience,Total Score,61,29
2023,2,Classroom Experience,Total Score,61,30
2023,2,Classroom Experience,Total Score,62,31
2023,2,Classroom Experience,Total Score,62,32
2023,2,Classroom Experience,Total Score,63,33
2023,2,Classroom Experience,Total Score,63,34
2023,2,Classroom Experience,Total Score,64,35
2023,2,Classroom Experience,Total Score,64,36
2023,2,Classroom Experience,Total Score,65,37
2023,2,Classroom Experience,Total Score,65,38
2023,2,Classroom Experience,Total Score,66,39
2023,2,Classroom Experience,Total Score,66,40
2023,2,Classroom Experience,Total Score,67,41
2023,2,Classroom Experience,Total Score,67,42
2023,2,Classroom Experience,Total Score,68,43
2023,2,Classroom Experience,Total Score,68,44
2023,2,Classroom Experience,Total Score,68,45
2023,2,Classroom Experience,Total Score,69,46
2023,2,Classroom Experience,Total Score,69,47
2023,2,Classroom Experience,Total Score,70,48
2023,2,Classroom Experience,Total Score,70,49
2023,2,Classroom Experience,Total Score,71,50
2023,2,Classroom Experience,Total Score,71,51
2023,2,Classroom Experience,Total Score,71,52
2023,2,Classroom Experience,Total Score,72,53
2023,2,Classroom Experience,Total Score,72,54
2023,2,Classroom Experience,Total Score,73,55
2023,2,Classroom Experience,Total Score,73,56
2023,2,Classroom Experience,Total Score,73,57
2023,2,Classroom Experience,Total Score,74,58
2023,2,Classroom Experience,Total Score,74,59
2023,2,Classroom Experience,Total Score,75,60
2023,2,Classroom Experience,Total Score,75,61
2023,2,Classroom Experience,Total Score,75,62
2023,2,Classroom Experience,Total Score,76,63
2023,2,Classroom Experience,Total Score,76,64
2023,2,Classroom Experience,Total Score,71,65
2023,2,Classroom Experience,Total Score,71,66
2023,2,Classroom Experience,Total Score,71,67
2023,2,Classroom Experience,Total Score,78,68
2023,2,Classroom Experience,Total Score,78,69
2023,2,Classroom Experience,Total Score,79,70
2023,2,Classroom Experience,Total Score,79,71
2023,2,Classroom Experience,Total Score,80,72
2023,2,Classroom Experience,Total Score,80,73
2023,2,Classroom Experience,Total Score,80,74
2023,2,Classroom Experience,Total Score,81,75
2023,2,Classroom Experience,Total Score,81,76
2023,2,Classroom Experience,Total Score,82,71
2023,2,Classroom Experience,Total Score,82,78
2023,2,Classroom Experience,Total Score,83,79
2023,2,Classroom Experience,Total Score,83,80
2023,2,Classroom Experience,Total Score,84,81
2023,2,Classroom Experience,Total Score,84,82
2023,2,Classroom Experience,Total Score,85,83
2023,2,Classroom Experience,Total Score,85,84
2023,2,Classroom Experience,Total Score,86,85
2023,2,Classroom Experience,Total Score,86,86
2023,2,Classroom Experience,Total Score,87,87
2023,2,Classroom Experience,Total Score,87,88
2023,2,Classroom Experience,Total Score,88,89
2023,2,Classroom Experience,Total Score,89,90
2023,2,Classroom Experience,Total Score,89,91
2023,2,Classroom Experience,Total Score,90,92
2023,2,Classroom Experience,Total Score,91,93
2023,2,Classroom Experience,Total Score,91,94
2023,2,Classroom Experience,Total Score,92,95
2023,2,Classroom Experience,Total Score,93,96
2023,2,Classroom Experience,Total Score,94,97
2023,2,Classroom Experience,Total Score,95,98
2023,2,Classroom Experience,Total Score,97,99
2023,2,Outside Experience,Total Score,1,0
2023,2,Outside Experience,Total Score,20,1
2023,2,Outside Experience,Total Score,32,2
2023,2,Outside Experience,Total Score,41,3
2023,2,Outside Experience,Total Score,46,4
2023,2,Outside Experience,Total Score,52,5
2023,2,Outside Experience,Total Score,54,6
2023,2,Outside Experience,Total Score,56,7
2023,2,Outside Experience,Total Score,59,8
2023,2,Outside Experience,Total Score,60,9
2023,2,Outside Experience,Total Score,62,10
2023,2,Outside Experience,Total Score,64,11
2023,2,Outside Experience,Total Score,65,12
2023,2,Outside Experience,Total Score,67,13
2023,2,Outside Experience,Total Score,68,14
2023,2,Outside Experience,Total Score,69,15
2023,2,Outside Experience,Total Score,70,16
2023,2,Outside Experience,Total Score,71,17
2023,2,Outside Experience,Total Score,71,18
2023,2,Outside Experience,Total Score,72,19
2023,2,Outside Experience,Total Score,73,20
2023,2,Outside Experience,Total Score,73,21
2023,2,Outside Experience,Total Score,74,22
2023,2,Outside Experience,Total Score,74,23
2023,2,Outside Experience,Total Score,75,24
2023,2,Outside Experience,Total Score,76,25
2023,2,Outside Experience,Total Score,76,26
2023,2,Outside Experience,Total Score,71,27
2023,2,Outside Experience,Total Score,78,28
2023,2,Outside Experience,Total Score,78,29
2023,2,Outside Experience,Total Score,78,30
2023,2,Outside Experience,Total Score,79,31
2023,2,Outside Experience,Total Score,80,32
2023,2,Outside Experience,Total Score,80,33
2023,2,Outside Experience,Total Score,80,34
2023,2,Outside Experience,Total Score,81,35
2023,2,Outside Experience,Total Score,81,36
2023,2,Outside Experience,Total Score,82,37
